url,name,size,alcohol,description,reviews
/product/chateau-la-dominique-futures-pre-sale-2018/520488,Chateau La Dominique (Futures Pre-Sale) 2018,750,0, View More,"{'JS': 'This is incredibly well integrated with ripe fruit and super fine tannins that melt into the wine. Precise and beautifully ripe fruit.Barrel Sample: 95-96', 'WE': 'This wine from a Vignobles Clément Fayat château is continuing to make great strides. It is powerful, revealing blackberry fruits, firm acidity and dense tannins. Coming together, they will give a fine wine.Barrel Sample: 93-95', 'JD': 'This estate has a terrific terroir and lies next to Cheval Blanc and Ripeau. Their 2018 Château La Dominique offers a medium to full-bodied, beautifully elegant and refined style to go with complex aromatics of black raspberries, cassis, spring flowers, and exotic spices. It’s not the biggest or richest wine out there, but it has class, elegance, and purity. This beautiful wine will drink nicely in its youth due to its balance, but will also age gracefully. The blend is 85% Merlot, 12% Cabernet Franc, and 3% Cabernet Sauvignon. Barrel Sample: 93-95.', 'D': ""This wine doesn't always get the balance right for me, but in 2018 La Dominique manages to convey power and intensity without a trace of overly sweet fruit or oak. It's well balanced, elegant and fresh but with power, concentration and ageing potential. A hugely impressive effort, helped by a slight austerity to the tannins through the finish.\xa0The estate is located right next to Cheval Blanc and is currently in the middle of an ambitious replanting programme that will put the emphasis on Cabernet Franc. Michel Rolland consults.\xa0Drinking Window\xa02027\xa0-\xa02040. Barrel Sample: 94"", 'RP': 'Deep purple-black in color, the 2018 La Dominique is quite cedary to begin, with truffles and fungi wafts over a core of baked plums, Morello cherries and boysenberries plus tree bark scents. Full, concentrated and packed with black fruit, it has rounded tannins and just enough freshness to lift the finish. Barrel Sample: 90-92'}"
/product/podere-grattamacco-bolgheri-rosso-2016/522579,Podere Grattamacco Bolgheri Rosso 2016,750,14,"The nose already announces a concentrated, full-bodied wine. Notes of prunes, chocolate, tobacco and blackcurrant. Absolute seduction of the palate. This elegant concentration of fruit goes down smoothly and elegantly, with hints of prunes and cloves. A full wine in every drop. The tannins are fine and delicate and the balance perfect. A balmy indulgence and the first step to the excellent Grattamacco wines.Pair with barbecues, meat dishes, mushroom risotto, and ripe mountain cheeses.Blend: 60% Cabernet Sauvignon, 20% Cabernet Franc, 10% Merlot, 10% Sangiovese View More","{'JS': 'Blackberries and blueberries on the nose. Some meat and cedar. Full body, round and juicy finish. Structured. A blend of cabernet sauvignon, cabernet franc, merlot and sangiovese. Drink in 2020.', 'WS': 'Black currant, black cherry, graphite, cedar and olive flavors are the hallmarks of this red. Though lean and sinewy, this is saturated, leaving a palate-staining finish. Cabernet Sauvignon, Cabernet Franc, Merlot and Sangiovese. Best from 2021 through 2035.', 'RP': 'The Podere Grattamacco 2016 Bolgheri Rosso sees Cabernet Sauvignon blended with Cabernet Franc, Merlot and Sangiovese. This is a terrific expression that shows harmony and intensity all at once. This wine does not offer overt fruit. Instead, it moves forth with savory tones of spice, leather and tobacco. Black fruit and plum is tucked in there at the back. There is enough texture and natural fiber here to stop the wine from drying out or from feeling flat. This Tuscan blend should hold steady for the better part of the next decade.'}"
/product/torre-de-ona-by-la-rioja-alta-reserva-finca-martelo-2014/520482,Torre de Ona by La Rioja Alta Reserva Finca Martelo 2014,750,14.5,"It stands out for its ruby-red intensity. Clean and bright, it shows a marked garnet-red rim. The nose reveals very intense red fruit, raspberries, cherries and cranberries, enveloping balsamic and spicy aging notes: vanilla, licorice, dark chocolate and cloves. Outstanding freshness and balance in the mouth, coupling a pleasant acidity with silky, fatty tannins that give it a good structure and a pleasant mouthfeel. Long, well-balanced aftertaste, promising great persistence over time as it ages in the bottle. The structure and elegance of the Martelo 2014 makes it a perfect food companion. Long in the mouth, it is perfect with braised and roasted meats, as well as game and cured sausages.Blend: 95% Tempranillo and 5% Mazuelo. View More","{'RP': ""The 2014 Martelo is produced with the grapes from their oldest vines, mostly Tempranillo, put through a cold soak after alcoholic fermentation then in barrique for a slow malolactic fermentation of 96 days. This was followed by an élevage in 80% American and 20% French oak barrels for two years, during which time it was racked four times. It has incredible aromatics with surprising notes of beef blood, iron and meat with tons of fruit, as Martelo is the vineyard where they find more fruit. This is a very elegant, aromatic and fine Rioja (they decided to bottle it in a Burgundy bottle) and it's not a coincidence, because that is what they are looking for. The palate follows the same path of finesse, balance and freshness. A very impressive Rioja. Bravo!"", 'TA': ""The vines in this small two-hectare plot on very poor soils, made as a separate wine for the first time in 2012, are all over 80 years' old. The result is a wine with impressive focus and concentration, dense black fruits, refreshing acidity and the texture to integrate the 100% new French oak. 2022-2032"", 'WS': 'This rich red delivers a mix of ripe fruit and savory flavors, with cherry, roasted plum, tobacco, loamy earth and spicy character. Well-integrated tannins and balsamic acidity provide focus. Generous and harmonious. Drink now through 2028.\xa0', 'JS': 'A soft and fruity wine with chocolate and bright berry character. Fresh and integrated with velvety tannins. Delicious and flavorful at the finish. Drink or hold.'}"
/product/achaval-ferrer-mendoza-cabernet-sauvignon-2016/499525,Achaval-Ferrer Mendoza Cabernet Sauvignon 2016,750,0," Bright, medium ruby in color with vibrant, strong aromas of blackberry, violet, dark raspberry and crushed stone. Very concentrated with notable graphite and cured tobacco notes. Well-builtwith fine tannins leading to a perfumed, silky finish. Low yields, careful vineyardmanagement and low intervention winemaking are the hallmark of this and allother Achával-Ferrer wines. View More","{'JS': 'Fragrant redcurrants, rose petals, paprika and spice box. Medium to full body, lots of red fruit, firm tannins and a dark-chocolate finish.'}"
/product/finca-decero-remolinos-vineyard-malbec-2017/527114,Finca Decero Remolinos Vineyard Malbec 2017,750,14.5,"2017 Decero Malbec continues in the style that characterizes our Remolinos Vineyard, displaying intense violet aromas over a core of red fruits with notes of cherries and raspberries. A medium-bodied, very well balanced wine with fresh acidity, it shows supple and elegant tannins that benefit from 14 months maturation in French oak barrels. View More","{'W&S': 'Swiss billionaire Thomas Schmidheiny launched this estate in 2000, settling on a barren plateau in Agrelo at 3,500 feet altitude. The winds here skate across the soil—a mix of alluvial deposits and sandy loam over gravel—whipping up small remolinos, little whirlwinds of dust. The winery claims these remolinos are critical to the quality of their wines, keeping the grapevines dry and free from disease after it rains. Credit also goes to Tomás Hughes, a Mendoza native who joined the winery as winemaker in 2014 after stints at Achaval Ferrer in the Uco Valley and with Daniel Pi at Trapiche. In 2017, Hughes turned out a floral, fresh malbec that sings with clarity. Lush with plummy flavors, it feels supple and energetic, the bright acidity impelling the wine forward. It stays lively and lifted, lasting on scents of wildflowers, herbs and fresh purple fruit.', 'WS': 'A rich red, with a plush array of dark plum and cherry tart flavors that are creamy and richly spiced. The open-textured finish shows plenty of savoriness, accented by dark chocolate hints. Drink now through 2023. 19,000 cases imported.', 'JS': 'A quite complex nose with good purity of redder toned fruit, as well as earthy nuances. The palate has a long, lithe and succulent feel with fresh red-berry flavors, as well as plums to close.'}"
/product/long-meadow-ranch-cabernet-sauvignon-2013/176069,Long Meadow Ranch Cabernet Sauvignon 2013,750,13.5,"As soon as the wine hits the glass, the vibrant hue suggests youthfulness and balance. The nose has plenty of blackberry and dried plum fruitiness alongside Cabernet-true earthiness. The complexity of the varietal character ranges from green peppercorn to fir balsam to sweet fennel seed. Beautiful oak notes of
cedar, vanilla bean and unsweetened chocolate weave in and out. The balanced acidity and pleasing, soft tannins lend persistence and mouthwatering qualities. You may enjoy this wine tonight or cellar it for a while or both. View More","{'JS': 'Cool phenolics are making themselves known in this cab in addition to some blueberry and lavender undertones. Full body, firm and silky tannins and a fresh and fruity finish. Tight and well done.', 'D': 'Combining fruit from its Mayacamas and Rutherford estates at up to 335m, this is a true mountain Cabernet, with 7% each of Petit Verdot and Petite Sirah. Densely flavoured but pure and not exaggerated fruit and a fine, balanced finish.'}"
/product/cambria-tepusquet-vineyard-syrah-2014/336290,Cambria Tepusquet Vineyard Syrah 2014,750,14.5,"The 2014 Tepusquet Vineyard Syrah has a deep purple color with concentrated raspberry and blackberry flavors, and aromas of mocha. Medium body and balanced tannins contribute to a round, smooth texture. Nice acidity is followed by a long finish with dark berry fruit nuances. This is a classic cool climate Syrah with balanced acidity and true varietal characteristics.Pairs with baby back ribs with Tepusquet Syrah BBQ sauce. Using the wine in the BBQ sauce makes these intensely spicy and flavorful ribs and an absolute treat when paired to the Tepusquet Vineyard Syrah. A true representation of the Santa Maria Valley.Blend: 99% Syrah, 1% Viognier View More","{'V': 'The 2014 Syrah Tepusquet Vineyard is one of the most compelling wines in this range. Rich and explosive, with layers of dark fruit that build effortlessly, it possesses superb intensity and volume. It also appears to have more than enough depth to handle the 100% new French oak. The 2014 was done with fully destemmed fruit.'}"
/product/renieri-brunello-di-montalcino-2013/400103,Renieri Brunello di Montalcino 2013,750,0,"Profound and intense ruby color. A great and complex nose. Flavors of red fruits and spices (graphite, vanilla, tobacco). In the mouth, the entrance is powerful but balanced by silky tannins. The final, very pleasing and balance, is very long and remains in the memory of the taster for many minutes. View More","{'JS': 'Spectacular aromas of dark fruits such as cherries with undertones of peaches and orange peel and some floral character, too. Full body, layered and rich. Lightly chewy tannins. Incredibly long and flavorful. Makes you want to drink it now but it will age beautifully.', 'WS': 'A rich version, with plum, cherry and saline, minerally flavors. Tobacco, grass and underbrush accents add depth as this finishes firm and crisp. Best from 2022 through 2035. 3,200 cases made.', 'RP': 'The 2013 Brunello di Montalcino reveals dark color intensity with bold aromas of black cherry and plum that taste grounded and integrated within the thick texture of the wine. That core of dark fruit is surrounded by spicy trimmings of pipe tobacco. This is a centered and balanced effort that delivers the power and the firm structure of the vintage. The wine should drink well over the next ten years. Some 35,000 bottles were made.'}"
/product/renwood-winery-premier-old-vine-zinfandel-2015/508897,Renwood Winery Premier Old Vine Zinfandel 2015,750,14.5, View More,"{'WE': ""Smoky, charcoal aromas lead to rich, concentrated flavors of blueberry and dark chocolate in this full-bodied, well-structured wine. It has an intensity of black-fruit flavors and a density of fine-grained tannins that is rare for the variety and bodes well for improvement over time. Best after 2023. Editors' Choice.""}"
/product/bodegas-lan-vina-lanciano-reserva-2012/525514,Bodegas Lan Vina Lanciano Reserva 2012,750,13.5,"Bright crimson with purple hues. Elegant aromas of ripe red and black fruits, liquorice, sweet spice and pastries combined with the minerality characteristic of all the wines from the Vina Lanciano estate. The bouquet is girdled with hints of forest shrub (rockrose) and other balsamic aromas (mint, fennel). Its attack is silky and elegant, showcasing fruit again on the palate as well as sweet and finely integrated tannins. Very persistent, its finish is pleasant and savory. A remarkable wine from Rioja able to boast of the region’s characteristic elegance and finesse. View More","{'D': 'Comples nose of red and black cherries freamed by cinnamon, clove and vanilla overtones. Intense and complex layered palate with a firm tannic structure.', 'TA': ""Sourced entirely from LAN's Viña Lanciano estate, this is a serious, ageworthy blend of Tempranillo with 8% Graciano and 2% Mazuelo. Deeply coloured and concentrated it may be, but the oak is deftly handled, with support from flavours of wild Mediterranean herbs and savoury black fruit. 2020-28. Alcohol: 13.5""}"
/product/bergstrom-cumberland-reserve-pinot-noir-2016/517857,Bergstrom Cumberland Reserve Pinot Noir 2016,750,13.8, View More,"{'W&S': 'This is Bergström’s entry-level pinot noir, blended from most or all of the winery’s many vineyard sources. But while it’s less detailed and riper than many of Bergström’s other wines, it’s delicious, a tension between savory notes and broad-shouldered red fruit, texturally seductive and lavished with oak-derived spice.', 'WS': 'Floral and expressive raspberry and violet aromas open to polished and delicately layered pomegranate, anise and spice flavors that finish with refined tannins. Drink now through 2023.', 'WE': ""Cranberry and raspberry hold down the center of this blend, which serves as the entry point to the winery's extensive single vineyard portfolio. Citrus and herb flavors are well integrated, with just a hint of stem in the finishing tannins.""}"
/product/torres-altos-ibericos-reserva-2012/521961,Torres Altos Ibericos Reserva 2012,750,14.5,"Dark cherry red in color. Intense black cherry with notes of black pepper and dried fig. Firm, velvety and fleshy, with ripe and wonderfully elegant tannins.Excellent with red meat, meat stews, sheep cheeses and cured Ibérico pork. View More","{'JS': 'Fragrant and suave, this is a very enticing modern style Rioja with great balance of fruit. Elegant tannins give the long finish some real complexity. Delicious now, but could age.'}"
/product/harken-barrel-fermented-chardonnay-2017/508339,Harken Barrel Fermented Chardonnay 2017,750,13.5,"This rich Chardonnay exhibits a classic profile of tropical fruit and Bosc pear alongside warm oak aromatics. The luscious palate suggests crème brulée and buttered toast, and finishes with fresh acidity.
Pair with cantaloupe with prosciutto, seared white fish over herbed farro. View More",{}
/product/clos-du-bois-marlstone-2013/190515,Clos du Bois Marlstone 2013,750,14.5,"Inky black color with a ruby red hue, complex aromas of blackberry, black current, mocha, cedar, and hints of tobacco leaf. In the mouth, dense concentrated black fruit flavors of black cherry, blackberry and black current. The wine has a lush silky texture that finishes with round chewy tannins.Pair with smoked ham or roasted duck with huckleberry compote.Blend: 78% Cabernet Sauvignon, 9% Merlot, 6% Petite Verdot, 5% Malbec, 2% Cabernet Franc View More",{}
/product/pence-pence-ranch-pinot-noir-2017/515834,Pence Pence Ranch Pinot Noir 2017,750,0,"This wine represents the essence of our organically farmed vineyards with grapes sourced from every block, all of which are on clay soils. It is blended as an approachable, generous wine and intended to over-deliver for its price. At the same time though it retains the seriousness of its underlying terroir with great elegance, depth and character. View More",{}
/product/masseria-surani-arthemis-fiano-2016/279010,Masseria Surani Arthemis Fiano 2016,750,0,"Named for the Greek Goddess of the Moon, Arthemis is a fresh, crip Fiano. This wine is marked by notes of white flowers, tangerine and lime. Aromatic, with a juicy finish.Recommended with appetizers, salads, soups and fish.Blend: 90% Fiano, 10% Chardonnay View More",{}
/product/tiefenbrunner-pinot-grigio-2018/522127,Tiefenbrunner Pinot Grigio 2018,750,0,"This Pinot Grigio is pale yellow to sandy in color and subtle in its bouquet, with fruity notes of pears and candied furits. The eloquent, harmonious body emphasizes its dry, full-bodied taste and round finish.
Pair with light appetizers, fish dishes, and South Tyrolean specialities. View More",{}
/product/belle-glos-clark-and-telephone-vineyard-pinot-noir-2017/516453,Belle Glos Clark and Telephone Vineyard Pinot Noir 2017,750,14.6,"Bright ruby red with fresh, vibrant aromas of wild blackberry, raspberry jam, and cedar box accented by rich floral notes. This wine is juicy and generous on the palate with sweet cherry, field-ripened strawberry, cranberry, and just-baked gingerbread. Perfectly balanced with bright acidity and a supple mouthfeel. Fine-grained tannins provide an authentic textural distinction and structural depth.  View More",{}
/product/laurent-perrier-harmony-demi-sec/330987,Laurent-Perrier Harmony Demi-Sec,750,0,"Laurent-Perrier Harmony is a Demi-Sec wine, rounded and delicate, thanks to a high proportion of Chardonnay and a well-balanced dosage.A brilliant and intense golden yellow in color. An intense and rich nose with notes of dried fruit (almonds and hazelnuts) as well as toasted or grilled aromas. After a few years of ageing, the nose evolves towards deeper notes of honey and pine resin. Full-bodied and generous, it is a rich wine with a rounded feel.This wine brings out the best of sweet/savory dishes and particularly pairs with desserts and pastries. It adds depth and flavors to your dishes. View More",{}
/product/veuve-clicquot-rich/161051,Veuve Clicquot Rich,750,12,"With Veuve Clicquot RICH, the fruit is boosted to an exciting new level. The signature Pinot Noir of Veuve Clicquot is given new versatility with a higher dosage, while a greater presence of Meunier emphasizes fresh, fruity and gourmand notes. Citrus and floral notes are found on the palate, which are balanced with the dynamic freshness and creamy finish common to all expressions of Veuve Clicquot. Blend: 45% Pinot Noir, 15% Chardonnay, 40% Meunier View More",{}
/product/gerard-bertrand-cuvee-thomas-jefferson-cremant-de-limoux-brut-rose-2015/347680,Gerard Bertrand Cuvee Thomas Jefferson Cremant de Limoux Brut Rose 2015,750,0,"Crémant Thomas Jefferson Rosé boasts a beautiful, salmon-pink robe with glimmering reflections. Delicate bubbles and an extraordinary vivacity on the palate, with a rich, indulgent texture. A complex bouquet with long-lasting aromas of red fruit (strawberry and raspberry), backed with hints of toasted bread.
Preferably served as an aperitif, accompanying delicately smoked fish, both savory and sweet or spicy dishes, or even with red fruit desserts.  View More",{}
/product/tortoise-creek-the-chelonian-zinfandel-2016/497792,Tortoise Creek The Chelonian Zinfandel 2016,750,0, View More,{}
/product/schmitt-sohne-relax-riesling-2017/513785,Schmitt Sohne Relax Riesling 2017,750,8.5,"This fine Riesling wine offers an extraordinary premium wine quality. With forward fruit and floral aromas of apples and peaches with just a hint of citrus, the wine’s natural acidity gives it a perfect balance that is refreshingly crisp and leaves your mouth watering.Enjoy by itself, with light salads, poultry, seafood or blue cheese. View More",{}
/product/concannon-petite-sirah-2016/429629,Concannon Petite Sirah 2016,750,0, View More,{}
/product/wente-southern-hills-cabernet-sauvignon-2016/513864,Wente Southern Hills Cabernet Sauvignon 2016,750,13.5,"The 2016 Southern Hills Cabernet Sauvignon has welcoming aromatics of dark fruit such as dark cherry, plum and blackberry. The aging of oak barrels imparts the touch of vanilla and cedar to round out this medium-bodied Cabernet Sauvignon. View More",{}
/product/bodegas-callia-bella-2018/516847,Bodegas Callia Bella 2018,750,0,"Beautiful red fruits such as plums and cherries. The palate offers a balanced mouthfeel with flavors of redcurrant and black cherry supported by sweet, round tannins. It culminates in a long finish with notes of cloves and cinnamon. Excellent with barbecued dishes, burgers, spicy Mexican food such as quesadillas or tacos, roasted pork, duck, and honey baked ham.Blend: 60% Syrah, 40% Malbec View More",{}
/product/staglin-cabernet-sauvignon-2015/507947,Staglin Cabernet Sauvignon 2015,750,0,"Invitingly warm, resinous and flirting with extremes, the decadent 2015 Staglin Cabernet is a brûléed, dark fruited marvel that thrills with its texture and layers. A mousse-like quality brings a breath of air and light to the dense, concentrated mouthfeel and softens the abundant underlying tannins that provide a pleasant grip to a powdery, fine-grained mineral driven exit that feels like the perfect hug from a distant relative.Blend: 88% Cabernet Sauvignon, 8% Cabernet Franc, 4% Petit Verdot View More","{'JD': ""Still showing brilliantly (and I don't expect that to change), the 2015 Cabernet Sauvignon Estate has the ripe, expansive, sexy style of the vintage front and center. Loads of crème de cassis, blueberries, crushed violets, and spice all soar from this beauty, which is powerful and rich, yet perfectly balanced. At the same quality level as the 2013, it's nevertheless in a much more approachable, flamboyant style. Drink it any time over the coming two decades or more. It's a gorgeous, gorgeous wine."", 'RP': 'Deep garnet-purple colored, the 2015 Cabernet Sauvignon has a decadent nose of warm blackcurrants, blackberry preserves and ripe black plums plus suggestions of chocolate box, baking spices, fertile loam and dried Mediterranean herbs. The medium to full-bodied palate is packed with expressive black fruits and savory nuances. With a solid structure of chewy tannins and balanced freshness, it finishes long and earthy. This was tasted as a barrel sample. Range: 94-96', 'WS': 'Pure, rich, deep and balanced, well-centered on plush blackberry, wild berry, currant, black licorice, light oak and dusty earth flavors. Lets the fruit shine through, with oak in the background. Best from 2020 through 2024.', 'JS': 'This shows plenty of dark plums and spiced dark chocolate. Hints of orange skin and cloves, too. So deep and intense on the palate. Full body, round and velvety tannins and a powerful and bright finish. Drink or hold.'}"
/product/cenyth-red-blend-2014/206440,Cenyth Red Blend 2014,750,13.5,"Old world style, showcasing a ruby core moving to a pinkish-purple outer rim. Initial aromas are of high-toned red fruit: wild young strawberries, just-picked raspberries and cherries yield to a second, more brooding layer of black currant and plums. Through the lifted floral expression of violets, damson and lilacs, an earth-driven bouquet emerges, showing iron, clay, and a loamy volcanic ash. Seamless in its structural integrity, Cenyth isan expansive, silky expression of tannins that will age gracefully for the next 10-15 years.Blend: 60% Cabernet Franc, 25% Merlot, 10% Cabernet Sauvignon, and 5% Malbec. View More","{'RP': 'The 2014 is a beauty, with plenty of finesse, forest floor, floral blueberry notes, silky tannins, medium to full body, high energy, a vibrant mouthfeel, and a long crisp finish with loads of blue and black fruits. It should drink nicely for 15 or more years.'}"
/product/chateau-montelena-napa-valley-cabernet-sauvignon-2016/518591,Chateau Montelena Napa Valley Cabernet Sauvignon 2016,750,0,"The Napa Valley Cabernet Sauvignon embodies the balance of Montelena, classic “old-world” structure with ripe California fruit.  It is crafted from fruit coming from the Montelena vineyard and several prime neighboring vineyards, all in the Calistoga AVA. The Montelena Napa Cabernet is a wine that delivers immediate pleasure upon release, but in Montelena style, while age and develop beautifully. View More","{'JD': ""The largest production cuvée is the 2016 Cabernet Sauvignon Napa Valley, which comes mostly from Calistoga (there's a small amount of Merlot and Cabernet Franc from Oak Knoll) and spends 16 months in roughly 20% new French oak. Its ruby/purple color is followed by a vibrant, juicy wine that has plenty of black cherry, blackberry, spring flowers, and graphite. It's medium-bodied, elegant and seamless, with terrific purity and a balanced, juicy style. It's beautiful, classic Napa Valley Cabernet to drink over the coming 10-15 years.""}"
/product/vasse-felix-filius-cabernet-sauvignon-2015/295130,Vasse Felix Filius Cabernet Sauvignon 2015,750,14,"#58 Wine Spectator Top 100 of 2018'Son of' the Vasse Felix Cabernet Sauvignon. It carries the structure, power and tannins of classic Cabernet in an earlier drinking, more forward style from fruit sourced from each of the Vasse Felix vineyards.Maroon color with a purple tint, the 2015 vintage unfolds a classical savory Cabernet perfume. Vibrant blackcurrant fruit with gravel earth, hints of venison, mushrooms and truffles mingle with a fine sage-like herbal lift. Fragrant spiced oak notes sit beautifully underneath, delivering a touch of classical cedar. A light entrance leads to juicy fruit with bright acidity, with flavors of blackcurrant and woodsy native forest. Shapely as a Cabernet should be, the power starts to build with a fine tannin profile, leaving a lengthy dry, linear finish.Blend: 87% Cabernet Sauvignon, 13% Malbec View More","{'WS': 'Opens with a fresh green accent reminiscent of tomato leaf and sage, giving a savory, peppery note to the plush, velvety cassis and plum core. Finds balance between grace and power, with spice and herb elements lingering on the finish. Drink now through 2028', 'JS': 'Ripe summer berries with a sense of brightness and freshness. Red fruits and some leafy, herbal edge, too. The juicy and elegant palate has a gently herbal, succulent and tangy style.', 'WE': ""At nearly half the price of Vasse Felix's premier-range Cab, Filius is less cellar worthy and more approachable young, but it still carries the winery's classic, restrained, mineral-driven stamp. A nose of red currant, raspberry, dark chocolate nibs and licorice is wrapped in a distinctive graphite and sea-spray character. Tart red fruit and graphite continue on the palate which is tight and focused with fine savory tannins and semminly effortless elegance and restraint. Drink now - 2028.""}"
/product/abacela-fiesta-tempranillo-2015/508524,Abacela Fiesta Tempranillo 2015,750,14.2,"#61 Wine Enthusiast Top 100 of 2018 
This fruit driven Fiesta Tempranillo is a fantastic representation of vintage and terroir. Bright garnet in color, this wine opens with aromas of red fruit, cherry, plum and spice notes. This sleek and silky Tempranillo unfolds into flavors of black currant, mocha, French vanilla with a lush and velvety tannin. Enjoy with your favorite Spanish tapas.    View More","{'WE': ""Fiesta is the entry-level cuvée among four different Abacela Tempranillos. To say this wine overdelivers is to understate its impact. The estate-grown fruit sends up gamy scents that conjure dreams of blood sausage and lead down a deep, dark entryway into a core of blue plum, black cherry and cassis fruits. Some barrel time adds licorice and clove, with tannic muscle invigorating the finish.\n Editors' Choice""}"
/product/domaines-schlumberger-les-princes-abbes-riesling-2015/511716,Domaines Schlumberger Les Princes Abbes Riesling 2015,750,12.89,"The robe is pale yellow with green reflections of medium intensity. The disk is bright, limpid and transparent. The wine shows youth. The nose is marked, pleasant and of good intensity. There are fruity scents, citrus fruits, lime, spices, ginger, white pepper and delicate vegetal. The airing enhances these scents and reveals yuzu zest, acid candy and white flowers. The ripe healthy grapes give it a very fresh and precise definition. Beautiful nose. The onset in the mouth is ample, dense. The alcohol support is balanced. The wine evolves on a medium of marked vivacity, with a sparkling note. There are the same aromas as on the nose, dominated by citrus fruits, yuzu, orange zest, spices, white pepper, ginger and white flowers. The finish has a good length, 7-8 caudalies, and a frank and persistent liveliness. Very nice balance, typical of the Riesling, marked by a precise and chiseled nervousness. The range of flavors is perfect.
Pairs well with Scandinavian cuisine, a Gravlax mackerel, a salmon, green apple and toasted pine nuts carpaccio or a smoked trout fillet with cucumber and mashed avocado. And, of course, with a goat's milk cheese such as the briquette du Forez.  View More","{'WE': 'The aromatic tang of ripe lemon peel plays on the nose. The palate is pervaded by the same refreshing zestiness, shimmering with cheerful citrus brightness amidst riper notions of pear and peach. This is mouth-watering stuff, almost addictive with its dry zesty finish.'}"
/product/montes-alpha-series-chardonnay-2016/503046,Montes Alpha Series Chardonnay 2016,750,0,"Attractive, bright golden yellow in color. The intense, complex nose offers tropical fruit aromas such as pineapple, banana, and ripe mango, while pleasing notes of peaches and pears round out the fruity profile. The coastal climate is very much present in the subtle notes of grapefruit and white asparagus. The French oak also complements the aromatic profile with very elegant and well-integrated toasted notes that recall hazelnut and vanilla. Smooth attack on the palate with perfectly balanced acidity, resulting in a very fresh wine that also has generous volume. This Alpha Chardonnay ends with a long and elegant finish that invites another glass.  This is a very versatile wine. It is highly recommended with salmon tartare, lobster, fresh shellfish, ripe cheeses, and with hot dishes such as crab gratin and mildly sauced white meats and pastas. View More","{'JS': 'This is a very serious chardonnay with pie-crust and cooked-apple character. Full body, tight and focused. Beautiful and long. Small percentage of new wood and malolactic fermentation.'}"
/product/hugel-riesling-2016/515752,Hugel Riesling 2016,750,12,"The Hugel Riesling is an intense pale green color, dominated with the green and pale yellow highlights of springtime tree foliage, all completed with a silvery sheen. The bouquet is still a bit discreet and fresh -- it is harmonious, clear and well-stated, yet quite dense and fruity with hints of lime, fresh kiwi, lemon-grass, 'Mirabelle', greengage and a slightly mineral edge. This is a dry wine that is also fresh and lovingly thirst-quenching on the palate. It is well-balanced with a generous and well-formed structure underlined by the wonderful freshness and vigor which is so typical to this grape variety's elegant temperament. The grapes are perfectly ripe.Would make an excellent aperitif. Best served with turbot, sea bass, monk-fish, lobster, king prawns, seafood, sander, pike, salmon, scallops, marinated or raw fish carpaccio, goat's cheese. View More","{'WE': 'Glints of very ripe, juicy pear and clementine on the nose turn into aromatic mandarin on the lively, open and absolutely fruit-laden palate that has both the juiciness and tartness of ripe citrus. Despite the light body the fruit fills mouth and mind. The finish is dry, clean, fresh and has a tropical echo.', 'JS': 'An extremely attractive young dry riesling brimming with lemon, pear and vanilla-bean aromas. Quite a sleek profile with crisp acidity, but it also has a lot of charm and some positive tannins that adds interest at the finish. Drink now or in 2019 and 2020. 50% from estate fruit and 50% bought-in grapes, where most of them are from limestone-marl soils, as well as some from granite.', 'WS': 'A sleek, minerally, light-bodied white, with lemon peel and petrol accents to the well-cut flavors of apricot, acacia blossom, sliced almond and pine forest, followed by a mouthwatering finish. Drink now through 2028.', 'D': ""Riesling grapes from 12 plots surrounding Riquewihr make up this wine. It's a fresh, limey expression backed by potent acidity. The palate is youthful and tight but with good intensity, showing some richer streaks of stone fruit and mango behind the tangy lime. A deliciously dry, well-priced entry not just to Alsatian Riesling but also to the Hugel style. Drinking Window 2018 - 2024.""}"
/product/kingston-family-cariblanco-sauvignon-blanc-2017/527365,Kingston Family Cariblanco Sauvignon Blanc 2017,750,13,"The Cariblanco has always been deceptively full bodied for a wine that sees very little oak. It does not rely on ripeness to fill out the palate; the 2017 Cariblanco checks in at 13.1% alcohol. Not super low, but modest by New World standards.
The combination of “pretty” fruit aromatics—yellow and green fruits, floral notes and just a hint of herbs—with pure, racy flavors on the palate is hard to resist. It is a refreshing drink all by itself, but it will accompany seafood and lighter white meats admirably. View More","{'W&S': 'Sauvignon shines in Las Dichas, six miles from the Pacific, where the vines are refreshed by cold winds off the sea. This wine’s aromas are timid, but the ripe fruit flavors and the penetrating acidity compensate for that aromatic shyness. This is creamy even as it’s refreshing, the flavors lasting as they will last in the cellar, where the wine will only gain in charm over the next few years.', 'JS': 'A really complex nose with the whole spectrum of ripe sauvignon aromas (citrus, melon, passion fruit). A hint of herbal character makes it more lively. Juicy and elegant with a long, polished finish.', 'RP': 'The subtle 2017 Sauvignon Blanc Cariblanco reminded me more of a wine from Sancerre than anything from New Zealand, with moderate acidity and a tasty saltiness, with moderate alcohol and good grip and citrus and white fruit aromas and flavors, with contained herbal aromas. Remarkably fresh for one of the warmest years in Casablanca. 6,384 bottles produced. It was bottled in September 2017.', 'TA': 'Combining one third each of barrel-, egg- and stainless steel-fermented components, as well as a little skin contact, this tangy, stony, complex Sauvignon has notes of celery and grapefruit. 2018-21. Alcohol: 13%'}"
